SITE_ID;Ecoregions;YEAR;XFC_NAT_ALG_AQM;SumNat_PFC;InsectDensity;RegionalInsectTotalLBCD;RegionalInsectReplLBCD;RegionalInsectRichLBCD;Insect_RarefiedChaoRichness;ObservedInsectRichness;RiparianPresent;SDDEPTH_CM;CatchmentsArea;MeanAnnualTemperature;MeanPrecipitation;CroplandIntensity;AnthropogenicImperviousnessSufaces;RoadsDensity;HighIntensiveLandUse;DensidadePopulational
MTR9_0908;WMT;2013;0.927272728;2.090909091;60;0.001198172;0.00113911;0.001303932;39;15;NA;7.826202218;491.9715;3.027605052;511.3637866;0.096590961;0.06;0.86;0.000548812;0.11
MTR9_0909;NPL;2013;0.627272728;4.363636364;419;0.001059068;0.001361465;0.00051758;43;31;1;19.94958039;696.5559;3.83966104;621.9251785;0.524968635;0.07;0.77;0.000775243;0.17
MTR9_0912;NPL;2013;0.554040404;4.363636363;227;0.001053507;0.000952201;0.00123491;40;16;0.9375;1.109609541;53614.6947;4.056682186;525.8190344;4.065308797;0.35;0.92;0.026896917;3.71
MTR9_0913;NPL;2013;0.050000001;1;126;0.000959809;0.001165335;0.000870849;69;19;0;45.54276379;1703.961;7.382720822;349.292954;8.116294915;0.11;0.47;0;0.18
MTR9_0916;NPL;2013;0.212424243;1.549494949;16;0.00085881;0.000322654;0.003010685;15;7;0.272727273;0.78204278;201165.6213;5.64765921;400.5636842;15.83543241;0.26;0.72;0.01444899;1.96
MTR9_0920;WMT;2013;0.318181819;2.272727273;509;0.001027607;0.00095493;0.001157746;50;44;0.333333333;0.341941501;24502.4226;3.489771236;513.8197134;2.036296607;0.21;0.97;0.008984418;0.91
MTRM_1003;WMT;2013;0.711363636;3;404;0.00101089;0.001157126;0.000749033;42;37;NA;0.404368119;35906.1885;3.422155135;567.8895742;3.177344763;0.3;0.92;0.020490897;3.15
MTRM_1004;WMT;2013;0.163636363;2.181818182;238;0.00093275;0.001241821;0.000658378;57;35;0.8;1.359462163;51382.4535;4.426888868;721.2000406;1.757308845;0.45;1.03;0.041055066;6.45
MTRM_1007;WMT;2013;0.118181819;1.636363637;379;0.001153685;0.001493424;0.00054533;37;34;0.666666667;1.016376511;6781.9068;1.056921167;806.357071;0.004273135;0.04;0.11;0.001486308;0.35
MTRM_1008;WMT;2013;0.742272727;1.663636364;96;0.001074625;0.001391368;0.000507449;38;26;0.8;3.141859933;23113.6002;4.399662953;821.1682008;3.060021779;0.39;0.84;0.028300221;5.58
MTRM_1009;NPL;2013;0.104545455;2.090909091;10;0.000712635;7.14E-05;0.003398126;8;6;0.363636364;0.990885738;200157.3837;5.648080193;401.2362736;15.72323789;0.26;0.72;0.014509182;1.97
MTRO_1061;NPL;2013;0.2;3.272727273;474;0.00106491;0.001207904;0.000808856;24;20;0;35.1050613;6654.5721;4.764294751;338.0631331;33.90584948;0.17;0.46;0.004260229;0.45
MTRO_1062;NPL;2013;0.099999999;2;384;0.000886058;0.000940364;0.001067882;54;42;1;1.072758528;3037.4883;6.470374394;435.6705086;3.754325572;0.2;0.75;0.002548158;1.01
MTRO_1064;WMT;2013;0.320454545;1.727272728;521;0.001102059;0.001355249;0.000648685;48;36;1;1.014791614;5880.3516;4.134290179;610.9398669;0.47335945;0.13;0.82;0.002678411;0.99
MTRO_1070;NPL;2013;0.702272727;3.727272728;450;0.001100393;0.001448571;0.000476929;67;27;0.666666667;24.03056976;1324.6335;4.245154684;500.7111401;7.100009172;0.21;0.82;0.012773344;0.78
MTS9_0923;NPL;2013;0.163636364;2.181818182;439;0.001052311;0.001304609;0.000600534;39;34;0.590909091;14.42919319;50.0121;5.142274375;574.7955323;0;0.11;0.8;0;0.29
MTS9_0924;NPL;2013;0.511363635;3.818181817;471;0.001189881;0.001482767;0.000665424;44;37;0.9;26.72973413;139.2876;2.769906133;842.5391104;0;0.03;0.75;0;0.52
MTS9_0928;WMT;2013;1.522727273;5.090909091;671;0.001612815;0.001705043;0.000523092;45;35;1;13.10160758;11.061;0.339596527;1004.395519;0;0.01;0.63;0;1.22
MTS9_0931;WMT;2013;1.229545456;4.818181819;443;0.001218299;0.001262396;0.001139336;64;46;0.363636364;9.974188912;68.3775;2.844291768;643.4622938;0;0.07;0.41;0.002632445;1.47
MTS9_0932;WMT;2013;0.593181819;3.909090908;504;0.001216881;0.001479107;0.000747324;56;39;0.727272727;9.340441525;3.4767;2.632835344;831.408029;0;0;0.35;0;0.17
MTS9_0934;NPL;2013;0.554545454;3.272727273;177;0.001257793;0.001735389;0.000402583;45;28;NA;20.71350828;85.7889;5.921642239;303.9536336;35.22099013;0.17;0.85;0;0.9
MTS9_0937;NPL;2013;1.063636364;4.818181817;465;0.001132955;0.001360154;0.00072612;42;38;1;12.2467023;31.1697;5.459838411;421.247264;0;0.23;0.71;0;0.5
MTS9_0941;NPL;2013;0.272727274;3.636363636;291;0.001119925;0.001485945;0.00046451;38;30;NA;29.25433251;149.2983;3.056751686;767.402892;0;0.03;0.31;0;0.24
MTS9_0944;NPL;2013;0.245454545;3.454545455;511;0.001035562;0.001335664;0.000498185;31;29;0.909090909;18.93340536;229.509;4.128923198;722.3442893;0.734873142;0.13;0.6;0.001568566;0.78
MTS9_0946;NPL;2013;0.322727272;5;446;0.001122428;0.000708748;0.001863183;60;57;0;25.92140936;33.2244;3.177694987;672.0198164;0;0.03;0.48;0;0.17
MTSS_1260;NPL;2013;1.293181819;3.272727272;249;0.001299817;0.001814366;0.000378439;42;28;0;5.433630778;14.706;4.020099738;514.5089595;0;0.18;0.48;0;0.17
MTSS_1262;WMT;2013;1.404545454;4.545454545;405;0.001206814;0.001467307;0.000740362;52;39;0.045454545;5.467220962;8.7372;2.627764528;573.6027375;0;0.01;0.78;0;0.68
MTSS_1265;WMT;2013;0.888636365;3.545454546;244;0.001280894;0.001770865;0.000403526;38;30;1;9.86524867;3.0861;0.500598338;1317.960928;0;0;0;0;0.02
MTSS_1292;NPL;2013;0.354545454;6.363636363;390;0.001041795;0.001095305;0.000945978;42;41;1;13.36746359;24.4539;3.837351153;640.3604782;0;0.05;0.59;0;0.29
NCLS_1037;CPL;2013;1.338636364;5;135;0.001212568;0.001342382;0.000980115;21;17;1;1.238227391;285.3918;15.31733182;1444.168205;31.09504197;0.76;2.04;0.018606001;16.61
NCLS_1038;CPL;2013;0.745454544;4.545454544;349;0.001024934;0.001303056;0.000526915;33;30;0.954545455;0.274882792;774.1197;15.72293221;1201.964907;26.4002195;2.4;2.19;0.198922725;76.95
NCLS_1039;SAP;2013;1.061363636;3.272727273;268;0.001069556;0.000730169;0.001677281;73;53;0.954545455;18.6977528;53.091;10.74888095;1359.628828;0.055941685;0.42;2.41;0.003390405;28.72
NCLS_1040;SAP;2013;0.620454546;4.818181818;491;0.001049251;0.001352373;0.000506465;87;27;0.909090909;15.92223526;40.023;15.22554814;1185.228363;0.357544412;0.77;1.01;0.031481898;26.79
NCR9_0901;SAP;2013;1.127727274;5.1;2;0.001430495;0.000432088;0.00476573;3;2;0.909090909;3.281301384;21903.7806;13.82480344;1388.875849;1.832909612;1.99;2.68;0.313573265;41.21
NCR9_0903;SAP;2013;0.765909092;4.363636364;183;0.001058036;0.001373947;0.000492349;30;28;1;0.566523155;2024.8281;13.39819447;1565.139299;0.634987237;1.3;1.96;0.17205905;33.06
NCR9_0905;CPL;2013;1.004545454;4.909090909;135;0.001018133;0.001286845;0.000536964;38;26;1;0.462902568;1804.2939;15.8896564;1191.860921;39.32439166;2.71;2.07;0.389570679;66.28
NCR9_0907;CPL;2013;0.925;4.545454545;76;0.00113224;0.001301388;0.000829354;24;19;0.954545455;0.456932018;12602.9088;14.89033978;1351.463942;17.94927057;1.01;2.33;0.112616859;17.19
NCR9_0908;CPL;2013;0.71818182;3.636363637;105;0.001090158;0.001167287;0.000952046;42;18;0.954545455;0.905067663;12466.9539;15.5097187;1197.003164;5.603987996;5.12;2.52;0.936734033;132.72
NCR9_0909;CPL;2013;0.738636364;3;310;0.001039248;0.001272811;0.00062102;27;23;1;0.562012078;11163.8151;15.39674305;1210.238416;4.911006632;4.65;2.42;0.866123266;121.15
NCR9_0915;CPL;2013;1.195454546;5.272727273;195;0.001094382;0.00142674;0.000499244;26;26;1;2.02539708;6773.5944;14.78505189;1367.561621;16.94613867;1.11;2.63;0.125082777;17.49
NCRF_0001;SAP;2013;0.4275;3.9;102;0.001265986;0.0017255;0.000443158;54;32;1;8.153507638;1.0368;13.48423314;1687.03064;0;0.01;0.77;0;14.82
NCRF_0002;SAP;2013;0.861363636;5;262;0.001166209;0.001357689;0.000823335;90;40;1;11.0997334;4.4181;13.39674166;1349.835744;0;0.22;0.84;0;19.68
NCRF_0003;CPL;2013;0.706818183;5.545454545;185;0.001119513;0.000953368;0.00141702;63;49;1;18.60130331;99.8586;15.97369268;1135.8851;11.65528057;1.69;0.9;0.141500081;12.54
NCRF_0004;SAP;2013;0.661363636;4.909090908;420;0.001122273;0.001464216;0.000509974;35;25;0.954545455;11.63703299;2.0817;15.11746279;1176.135864;0.821444012;0.02;0.95;0;14.11
NCRF_0005;CPL;2013;0.356818183;2.545454546;404;0.00103819;0.00134047;0.000496911;112;28;1;17.73165746;11.1465;17.3557423;1653.780057;0.266451352;0.26;0.34;0.008074283;38.53
NCRM_1002;SAP;2013;0.36;2.4;33;0.001098662;0.000651574;0.001899241;36;12;0.583333333;4.032486834;3398.7924;13.57252414;1638.081309;0.423732853;3.09;2.42;0.448359247;73.31
NCRM_1003;SAP;2013;0.850000001;4.272727273;49;0.001089275;0.001021233;0.001211114;26;16;1;0.289986067;537.3288;13.78303385;1781.48788;0.160460411;0.61;2.37;0.017754492;20.49
NCRO_1014;SAP;2013;0.931818182;4.363636363;432;0.000985712;0.00123615;0.000537266;35;29;0.954545455;0.313120495;1999.3212;14.98095753;1302.899581;2.727520721;3.56;2.53;0.509978087;127.06
NCRO_1016;CPL;2013;1.02909091;4.590909091;82;0.001111919;0.001208131;0.000939638;29;18;0.954545455;3.0784976;3901.1247;16.54179706;1440.251143;24.58393345;0.98;1.57;0.083375956;23.17
NCS9_0917;SAP;2013;0.547727274;4.090909091;415;0.000968427;0.00115552;0.000633408;53;33;1;0.220309699;327.987;16.13906034;1144.770964;19.47260105;6.3;2.93;1.6667124;153.32
NCS9_0918;CPL;2013;0.572727274;3.727272727;115;0.001103119;0.001128274;0.001058076;19;17;0.772727273;15.83776334;8.3916;16.70301865;1544.266132;10.44616045;0.18;1.71;0;18.39
NCS9_0919;SAP;2013;0.852272727;4.636363636;106;0.001048603;0.001272458;0.000647758;67;35;0.954545455;13.8170258;21.1338;13.58473221;1662.649094;0.127757431;0.74;3.35;0.012775743;45.14
NCS9_0920;SAP;2013;0.518181819;3.727272727;2;0.001441633;0.000709641;0.005293814;1;1;0.909090909;22.46132254;123.9201;15.28493427;1276.797736;1.994349585;8.35;3.47;0.913653233;270.81
NCS9_0921;SAP;2013;0.522727273;5;245;0.001053378;0.000974755;0.001194166;89;45;0.818181818;23.63720744;10.9008;14.99590813;1416.467227;19.49306473;1.64;1.87;0;39.92
NCS9_0923;SAP;2013;0.322727274;3.545454544;425;0.001011294;0.001273597;0.0005416;35;31;0.909090909;13.1601595;9.1197;15.71466093;1198.275722;45.61334254;1.35;1.88;0;34.44
NCS9_0926;SAP;2013;0.492727274;3.818181819;463;0.001131716;0.000860027;0.001618217;62;53;0.909090909;6.650730954;2.4642;10.73891894;1629.595581;0;0.12;1.45;0;42.04
NCSS_1081;CPL;2013;0.584090909;3.818181818;141;0.001176524;0.001333371;0.000895665;36;18;0.454545455;0.137348631;37.6074;16.39519221;1442.412612;17.19475422;0.11;1.59;0.002393146;4.06
NCSS_1083;SAP;2013;0.286363636;3.181818182;329;0.000981057;0.001230665;0.000534098;32;28;0.954545455;13.53483533;1.4526;15.27957266;1185.508179;0.309789343;10.65;2.09;3.593556382;16.8
NCSS_1086;SAP;2013;0.756818181;3.818181818;479;0.001154377;0.000907169;0.00159704;61;53;0.954545455;11.10964637;5.7321;9.669460398;1984.431855;0;0.19;1.25;0;6.56
NCSS_1088;SAP;2013;0.852272728;3;389;0.001297314;0.00066042;0.001533104;60;49;0.863636364;10.13885416;5.1804;15.30836007;1339.60888;9.503127172;2.52;1.9;0.069492703;76.99
NDLS_1055;NPL;2013;0.504545455;3.636363636;435;0.000972211;0.001172893;0.000612859;25;24;0;27.25005792;85.1472;5.520563887;570.7850089;39.83912566;0.41;1.61;0;1.53
NDLS_1057;NPL;2013;0.365909091;2.272727272;368;0.001008089;0.00111785;0.000811546;23;20;0;20.15884238;111.7233;6.009014137;377.8872273;63.19791843;0.55;1.08;0.022555725;0.44
NDLS_1059;NPL;2013;1.136363636;3.454545455;375;0.001077504;0.001315737;0.000650912;35;22;0;12.38314507;76.6908;6.099072132;526.86599;33.30868892;0.18;0.99;0.003520631;0.34
NDR9_0905;NPL;2013;0.488636365;2.818181819;285;0.001030963;0.001317981;0.000517014;44;27;0.272727273;29.29923853;3771.4248;6.247764008;502.2814842;57.95573864;0.3;1.2;0.008686372;0.66
NDR9_0907;NPL;2013;0.713636364;3.693181819;303;0.000920815;0.001094147;0.000610439;37;32;0.272727273;34.21509452;690.336;5.800264669;521.430997;47.58317689;0.4;1.63;0.015123071;2.2
NDR9_0910;NPL;2013;0.550681818;3.272727273;417;0.0009851;0.001201749;0.000597157;39;24;0;18.84414517;1362.5019;6.51099524;427.5151569;24.76406822;0.36;1.01;0.02813941;1.3
NDRM_1001;NPL;2013;0.229545456;2.545454546;177;0.001115158;0.001272162;0.000834017;25;19;0;20.04131843;1064.5875;6.281969949;477.8389392;59.89069006;0.35;1.3;0.009468456;0.93
NDRO_1020;NPL;2013;0.588636365;2.818181819;344;0.000877396;0.000972665;0.000706804;37;34;0.272727273;19.6171539;3011.1822;6.012350978;483.0064046;46.21460966;1.2;1.63;0.150279847;7.63
NDRO_1022;NPL;2013;0.652272728;2.454545455;111;0.000979515;0.00125402;0.000767037;36;20;0;34.27221118;1307.6568;6.346417382;462.0944416;66.33350586;0.32;1.23;0.002271238;0.38
NDRO_1024;NPL;2013;0.522727274;1.727272728;159;0.000924897;0.001135319;0.000548106;70;28;0.181818182;35.65985883;607.9662;5.90342392;446.2859233;17.08511098;0.44;1.23;0.018356284;0.49
NDS9_0938;NPL;2013;0.359090909;2.818181819;393;0.001072937;0.001131076;0.000968829;27;18;0;18.41085538;498.6792;6.427702327;453.4948075;34.56977953;0.25;1.18;0.000360953;0.92
NDS9_0940;NPL;2013;0.556818183;3.090909092;477;0.001018705;0.001290807;0.000531465;54;26;0;34.39125493;517.1373;5.6402569;508.3261115;37.00941703;0.52;1.49;0.122172584;1.08
NDS9_0941;NPL;2013;0.145454546;2.545454545;416;0.001118106;0.000900907;0.001786097;20;12;0.045454545;12.66952121;324.6201;5.907866176;477.3093479;23.7207123;0.42;1.07;0.015248594;0.54
NDS9_0943;NPL;2013;0.858181818;3.390909091;282;0.000990779;0.00124795;0.000530277;33;27;0;34.93207538;57.0096;5.926659882;507.6807227;49.57533468;0.26;1.43;0;0.77
NDSS_1103;NPL;2013;0.706818182;2.818181818;333;0.00103283;0.001420348;0.000617985;35;22;0;13.89880332;16.8399;6.104292769;532.1845263;52.82988616;0.18;0.88;0;0.34
NDSS_1105;NPL;2013;0.36590909;1.727272727;416;0.001024045;0.001020247;0.001309911;15;15;0;28.73229978;33.5394;6.332817764;445.0540594;33.25551441;0.25;0.82;0;1.99
NDSS_1106;NPL;2013;0.478181818;4.536363636;87;0.000954391;0.00118194;0.00054693;45;27;0.227272727;30.52052629;69.8166;5.903648102;514.705998;50.50661304;0.41;1.48;0.001289092;0.74
NDSS_1108;NPL;2013;0.031818183;0.272727273;94;0.000955303;0.001343147;0.000539875;49;25;0.19047619;11.99806286;15.0012;5.719635771;465.9217515;0.203983681;0.14;0.74;0;0.69
NDSS_1111;NPL;2013;0.58409091;2.636363637;56;0.001082724;0.001204198;0.000865206;68;19;0.863636364;13.22935212;86.652;6.318986898;347.9720474;34.16909015;0.72;1.29;0.022850021;0.68
NELS_1073;TPL;2013;0.145454546;1.818181818;22;0.001199234;0.000286016;0.00283449;8;8;1;8.581963704;157.977;11.00355935;849.1482662;33.38802484;0.38;1.31;0.005127329;1.77
NELS_1074;SPL;2013;0.34318182;3;231;0.001125686;0.000703268;0.00188209;22;12;0.136363636;12.23894678;59.2434;9.785167938;724.4292029;26.48193723;0.29;0.69;0.003038313;1.3
NER9_0902;SPL;2013;0.204545454;2.272727272;154;0.00096796;0.00134864;0.000565359;29;24;0.045454545;16.62806135;3763.6407;7.668577963;508.7069594;4.096490932;0.24;0.68;0.012482594;0.7
NER9_0904;SPL;2013;0.118181817;2.363636363;10;0.001248776;0.00038237;0.004448656;3;3;0.227272727;14.99156665;145503.0504;7.318892165;550.1222788;14.1673904;1.1;1.21;0.230698256;26.49
NER9_0905;TPL;2013;0.154545455;2;341;0.001011943;0.001238329;0.000606564;38;33;1;10.47515579;697.8051;10.18687185;677.4031783;80.18814996;0.91;1.68;0.085382007;11.13
NERF_0005;TPL;2013;0.302272726;2.909090908;36;0.001135975;0.00072711;0.00186811;18;12;0.681818182;4.687572222;144.9459;9.274130097;733.9802905;66.01200862;0.51;1.37;0.001862764;2.79
NERM_1003;SPL;2013;0.620454547;3.363636364;374;0.001044851;0.001370617;0.000740584;21;20;0.409090909;5.564053097;142597.4112;7.261511891;548.184704;13.16346541;1.1;1.2;0.232156879;26.79
NERO_1039;TPL;2013;0.050000001;1.000000001;299;0.000885923;0.001176356;0.000644923;53;23;0.454545455;17.72438827;5642.9568;9.087599002;681.4908281;19.33735697;0.47;0.85;0.037512249;2.13
NES9_0921;NPL;2013;0.969772727;5.909090909;343;0.001043993;0.000949482;0.00121323;81;45;0.909090909;11.39535613;2841.7581;8.60692666;677.4102273;0.13789351;0.11;0.4;0.000665081;0.12
NES9_0923;SPL;2013;0.195454545;2.090909091;30;0.001229887;0.001029493;0.001588723;28;13;0.590909091;11.19016072;345.9321;9.630905547;648.4525846;40.04641373;0.51;1.04;0.020813333;1.38
NES9_0925;TPL;2013;0.15;1.909090909;435;0.000942129;0.000808537;0.001181345;23;17;0;12.15632188;427.0473;9.738637858;738.3724444;91.9040584;0.58;1.4;0.009694476;3.9
NES9_0926;TPL;2013;0.190909093;2.727272728;106;0.001206334;0.001174228;0.001263824;27;15;0.681818182;10.09755946;728.0586;9.343989671;717.3468837;66.00362938;0.71;1.44;0.071573909;4.68
NES9_0927;NPL;2013;0.181818182;2.181818182;168;0.00100789;0.001379559;0.000621426;63;35;0.772727273;7.669031256;1065.6072;8.661032488;628.6893014;5.462040797;0.53;0.82;0.070861008;3.03
NES9_0928;SPL;2013;0.94340909;3.818181818;142;0.001111613;0.001068164;0.001189414;28;16;0.090909091;11.76286197;33436.1466;9.202376557;698.9138298;15.23703063;0.41;0.72;0.038302859;1.62
NES9_0930;SPL;2013;0.022727273;0.090909091;10;0.000712634;0.000121258;0.003742914;9;5;0;13.38859382;396.5544;9.237847946;604.2719318;83.68465966;0.74;1.39;0.066497812;2.41
NES9_0932;NPL;2013;0.838636364;3.272727272;428;0.001012373;0.001055117;0.000935833;83;40;0.727272727;11.85476806;24.5871;9.003297809;582.7214676;11.65855266;0.25;1.16;0;0.41
NES9_0934;TPL;2013;0.068181819;1.363636364;31;0.000712872;0.001044696;0.001721372;43;12;1;16.69663669;10.458;10.69555559;683.9726092;63.9242685;2.67;1.46;0.78313253;7.58
NHLS_1044;NAP;2013;0.163636364;2.181818183;443;0.001051237;0.000296566;0.00240259;90;66;0.5;44.09731548;220.5945;5.558281053;1313.658003;0.020807409;0.57;0.83;0.028967177;7.52
NHLS_1045;NAP;2013;0.300000002;1.90909091;230;0.0011073;0.00112042;0.001083806;56;44;0.761904762;15.82432279;42.6825;6.452540721;1141.126666;0.002108593;3.07;1.72;0.883500264;38.44
NHR9_0902;NAP;2013;0.154545455;1.636363637;37;0.001171799;0.00088098;0.00197162;29;11;NA;NA;14535.5769;5.476245292;1209.732967;0.450248383;1.34;1.44;0.167974757;17.46
NHR9_0903;NAP;2013;0.611363637;3.181818182;72;0.001183297;0.001211955;0.001131981;19;16;0.954545455;0.727777396;8095.1022;4.802348314;1211.905402;0.527263263;1.01;1.26;0.103484796;10.56
NHR9_0904;NAP;2013;0.275000001;2.181818182;122;0.001055157;0.001154571;0.000877141;35;19;0.863636364;1.35815506;6177.5253;6.660940621;1343.64322;0.15941335;1.91;1.68;0.253601551;33.43
NHRF_0003;NAP;2013;0.206818182;2.090909091;518;0.00114736;0.00126243;0.000941308;50;42;1;15.11870873;21.3489;4.551712287;1529.739666;0;0.02;0.54;0;6.55
NHRO_1031;NAP;2013;0.479545456;3.090909091;350;0.001077756;0.00117266;0.000907815;61;40;0.772727273;0.735016076;420.0147;7.424319763;1316.429401;0.016499423;1.94;2.2;0.265490708;41.66
NHRO_1033;NAP;2013;0.720454545;3.727272727;322;0.001039232;0.001295424;0.000580483;30;24;1;1.200205077;1956.1275;7.436744043;1283.173551;0.140328276;1.64;1.76;0.14764375;31.06
NHS9_0912;NAP;2013;0.510416666;3.083333334;377;0.001053846;0.001257102;0.000689886;40;36;0.708333333;8.307067768;6.4962;8.556762409;1286.542095;0;0.88;1.23;0.013854253;28.19
NHSS_1067;NAP;2013;0.235909092;2.863636364;427;0.001165083;0.001353132;0.000828351;45;40;0.863636364;7.495215476;1.3941;7.941107825;1254.103027;0;0.25;1.69;0;37.69
NHSS_1068;NAP;2013;0.177272728;2.454545454;472;0.001108684;0.001086609;0.001148212;55;45;1;19.18666227;11.4795;5.998402062;1326.888533;0;0.67;1.46;0;26.49
NHSS_1070;NAP;2013;0.297222222;2.111111111;303;0.001234523;0.001666936;0.000460221;31;25;0.909090909;9.191943136;0.4221;6.08630476;1459.126953;0;0.3;0.17;0;15.08
NJLS_1041;CPL;2013;0.395454546;1.90909091;168;0.000715767;0.000522091;0.002295756;13;10;0.636363636;0.960166231;149.3631;13.14128609;1434.894927;1.735970933;25.49;8.26;5.087401105;1091.63
NJLS_1042;CPL;2013;0.197727274;1.545454546;271;0.001088;0.001033114;0.001186281;34;16;0.318181818;1.729558535;26582.6475;9.554194063;1283.50354;6.894606717;6.31;3.39;1.718632427;255.19
NJLS_1043;SAP;2013;0.6775;4;311;0.000880643;0.001054053;0.000570125;40;28;0.954545455;23.04935416;121.6503;11.07430411;1323.323205;0.001479651;17.31;8.1;2.664111802;991.15
NJR9_0901;SAP;2013;0.545454545;4.636363636;199;0.001059238;0.001255533;0.000707741;64;36;1;1.34113191;9092.7027;7.340922942;1239.362626;0.196317867;1.03;1.71;0.119736676;23.48
NJR9_0902;SAP;2013;0.913636364;5;29;0.001164998;0.000898798;0.00164167;48;13;1;0.261068125;2296.9854;11.02156453;1312.780967;7.625520824;9.96;4.28;2.005441567;379.43
NJRM_1001;NAP;2013;0.393181819;2.545454546;6;0.001371853;0.000329722;0.004418781;4;3;0.409090909;4.656794211;34543.3203;7.681617244;1235.337407;2.711021963;3.05;1.99;0.632839282;87.86
NJRO_1019;SAP;2013;0.095454546;1.181818182;79;0.000712364;0.00042393;0.004209416;4;4;0.454545455;1.083154298;2383.1838;10.50226584;1286.242529;0.048640814;13.8;5.39;3.560107282;731.74
NJRO_1020;SAP;2013;0.931818181;4.427272728;17;0.001301446;0.000526146;0.002689736;17;8;0.863636364;0.766797749;924.1542;10.54224741;1280.438306;0.098360209;10.99;5.29;2.291500704;506.84
NJS9_0908;SAP;2013;1.03409091;4.727272727;218;0.001038344;0.001339387;0.000499281;33;28;0.681818182;9.198739376;2.9043;11.06769382;1246.131469;0;21.93;7.12;3.129841958;696.22
NJS9_0909;SAP;2013;0.945454546;6.363636363;109;0.00110611;0.001334935;0.000696364;38;21;0.636363636;16.92026458;19.2762;9.452467321;1169.586753;0;0.88;2.81;0.01867588;74.91
NJSS_1077;NAP;2013;0.572727273;4.727272727;468;0.001119319;0.001039968;0.001261409;57;47;1;13.79797965;9.0414;9.310321915;1293.765106;1.861437388;1.27;2.41;0;92.89
NJSS_1078;NAP;2013;0.625000001;4.545454546;472;0.001011516;0.000864105;0.001275477;73;46;0.863636364;18.42627954;3.5505;9.3115206;1312.717529;0;4.61;3.92;0.354879594;297.84
NJSS_1081;SAP;2013;0.427272727;3.727272728;445;0.000962948;0.000756819;0.001332053;55;46;0.636363636;7.760002395;2.6694;11.28106157;1419.08463;0.775455158;1.47;1.84;0;56.02
