Ecoregions;YEAR;HabitatComplexity;FishTotalDensity;LocalFishTotalLCBD;LocalFishReplLCBD;LocalFishRichLCBD;RegionalFishTotalLBCD;RegionalFishReplLBCD;RegionalFishRichLBCD;Fish_RarefiedChaoRichness;ObservedFishRichness;CroplandIntensity;AnthropogenicImperviousnessSufaces;RoadsDensity;HighIntensiveLandUse;DensidadePopulational
SAP;2014;Good;231;0.014196194;0.010179757;0.023625845;0.001070673;0.001347112;0.00075393;16;13;0;0.130436028;1.076429787;0;0.200807602
CPL;2014;Good;346;0.01424313;0.016312283;0.009385246;0.001029701;0.001011682;0.001050347;18;18;6.58887723;0.802241065;1.359825577;0.089216325;11.53119705
SAP;2014;Good;296;0.01435273;0.014836101;0.013217887;0.001083693;0.001223337;0.000923688;24;16;23.57691894;2.032142126;1.556259074;0.404467625;36.21891453
CPL;2014;Good;376;0.015663655;0.017839576;0.010555106;0.001044021;0.001041725;0.001046651;18;18;37.80501136;1.768359278;1.559445147;0.331419793;32.15332088
SAP;2014;Good;229;0.014477252;0.017503883;0.007371434;0.001073135;0.001424278;0.000670797;6;6;64.76719237;3.55989435;2.254011982;0.609176869;69.20156309
CPL;2014;Good;175;0.015189967;0.009793011;0.027860752;0.001053091;0.001116331;0.000980631;20;17;1.283641727;0.732420804;1.055205456;0.095506089;8.250525418
SAP;2014;Good;80;0.010409476;0.009752683;0.01106438;0.001119179;0.001573668;0.000598427;8;8;0;0.126522127;0.744034867;0;0.661050447
SAP;2014;Good;58;0.010308502;0.010726609;0.009891597;0.001029263;0.001343177;0.000669583;16;10;69.53091273;0.893581339;1.412244667;0.093315064;6.450170953
CPL;2014;Good;540;0.011009294;0.017879839;0.004158507;0.001044736;0.000843753;0.001275021;22;22;90.53370971;0.960513359;1.407674441;0.042670518;6.269721486
SAP;2014;Good;8;0.008560086;0.009496153;0.00762671;0.001119572;0.00080694;0.001477785;2;2;0;0.157890681;0.401226951;0.001284447;0.71309106
CPL;2014;Good;276;0.008433171;0.007276468;0.009586548;0.001064083;0.001136781;0.000980787;19;17;0.01320744;0.067166305;0.304442929;0.002330725;0.292547453
SAP;2014;Good;223;0.010215518;0.013098981;0.007340346;0.001052696;0.000865919;0.001266705;24;22;95.01128304;0.872018053;1.027969801;0;4.324622817
CPL;2014;Good;620;0.008537577;0.00785061;0.009222568;0.001052064;0.00106065;0.001042226;19;18;21.17515995;0.56167981;1.278409219;0.048961819;6.428382994
CPL;2014;Good;521;0.008175105;0.009896093;0.006459066;0.001063324;0.001138858;0.000976779;17;17;7.625520824;9.960677939;4.28089672;2.005441567;379.4284221
SAP;2013;Good;289;0.007648821;0.009989879;0.004384257;0.001284517;0.001780326;0.000720721;21;13;78.41104098;0.924769495;1.549574547;0.061080248;3.536054386
SAP;2013;Good;13;0.007461713;0.008996998;0.005320783;0.001262766;3.35E-05;0.002660589;1;1;0;0.136489757;0.991699534;0;3.261800435
CPL;2013;Good;17;0.007542935;0.006466178;0.009044454;0.001286083;0.001118699;0.001476421;3;3;62.80533634;0.405486659;1.216615246;0.009394964;2.013756028
SAP;2013;Good;192;0.006898392;0.008465244;0.004713443;0.001270733;0.001708682;0.000772731;18;14;0.496502584;1.321315921;1.588125885;0.05895705;12.16742493
SAP;2013;Good;61;0.007612748;0.003522142;0.013317029;0.001263214;0.001708723;0.000756615;7;7;16.60525669;0.507597291;1.627907046;0;7.254617163
SAP;2013;Good;171;0.007136828;0.009007696;0.004527936;0.001204221;0.001563756;0.000795385;7;7;0.972671254;0.48545138;1.115572415;0;3.381352051
SAP;2013;Good;191;0.007260674;0.009241365;0.004498633;0.001244502;0.00170974;0.000715469;8;8;50.7967885;2.537677868;1.724430781;0.470461114;48.46673824
SAP;2013;Good;155;0.007393054;0.004836709;0.010957832;0.001243156;0.00174803;0.000669051;10;10;48.38022165;1.228473998;1.529863022;0;12.76064119
SAP;2013;Good;109;0.007602658;0.005370125;0.010715886;0.001303794;0.001734812;0.000813674;16;15;0.090648718;0.29741444;1.08371949;0.027305079;4.464696806
SAP;2013;Good;2;0.007152801;0.009110638;0.004422629;0.001302372;0.000135597;0.002629141;1;1;21.83946488;1.702006689;2.888608692;0.066889632;5.643251768
SAP;2013;Good;304;0.007298706;0.008818281;0.005179684;0.00123155;0.001700182;0.000698657;12;12;0.178978724;0.941642656;1.682774983;0.0955143;15.02157733
SAP;2013;Good;301;0.008083109;-0.000849611;0.020539635;0.001234124;0.000987569;0.001514487;3;3;47.97933515;1.906367988;1.584854262;0.303906757;30.01293519
SAP;2013;Good;318;0.017546869;0.023925307;0.007931628;0.00129148;0.001704676;0.000821625;7;6;0.489260745;1.450314244;2.293789794;0.161093492;20.87663453
TPL;2014;Poor;478;0.008695323;0.011880504;0.005519301;0.000969722;0.00057954;0.001416789;24;23;0.184415985;1.026203907;1.704496787;0.120024678;22.90079056
TPL;2013;Good;27;0.015407865;0.019529633;0.009194462;0.001131948;0.001474236;0.000742724;10;9;0.041152425;0.921997959;1.571940272;0.080233231;10.50076957
UMW;2014;Good;39;0.007880647;0.009736387;0.006030243;0.001006867;0.001269989;0.000705384;29;11;0.13721565;0.682521653;1.544041377;0.016916998;18.18019383
UMW;2014;Poor;378;0.007660561;0.009522957;0.005803521;0.001016717;0.000806099;0.001258042;23;21;3.602940247;2.55528013;2.386597151;0.51109477;78.76275863
TPL;2014;Poor;47;0.009223402;0.013362168;0.005096539;0.001010235;0.001085384;0.000924129;4;4;0.6504859;0.2906816;1.033191;0.004192522;0.5384061
TPL;2014;Poor;164;0.009468348;0.013788412;0.005160707;0.001028767;0.001107749;0.000938269;20;16;0.048640814;13.79814251;5.388194443;3.560107282;731.7443828
TPL;2014;Poor;105;0.009570105;0.011227709;0.007917268;0.001049597;0.001402146;0.000645647;9;9;0.098360209;10.98507165;5.293634371;2.291500704;506.8430379
UMW;2014;Poor;385;0.00688411;0.007408495;0.006361232;0.00100334;0.000407772;0.001685739;79;29;1.889216;0.5857488;0.8443635;0.06312283;6.739967
TPL;2014;Poor;491;0.009570855;0.012421981;0.006727929;0.000970963;0.000961579;0.000981716;26;16;0;21.92500775;7.115292686;3.129841958;696.2237816
TPL;2013;Good;521;0.016988508;0.019312292;0.013485495;0.001177321;0.001537049;0.000768267;21;13;17.87910652;1.160915671;1.794017243;0.149505627;17.53644769
UMW;2014;Poor;675;0.008266021;0.009743068;0.006793222;0.000997001;0.000432857;0.001643394;32;28;0;0.884302923;2.806472648;0.01867588;74.90559267
TPL;2014;Poor;527;0.013846755;0.011458768;0.005484936;0.000963471;0.000984168;0.000939756;19;15;0.5388764;0.2532773;0.8443524;0.01761267;1.762859
TPL;2014;Poor;837;0.007521301;0.002924252;0.01210513;0.001005545;0.000558097;0.001518228;27;26;0.9913884;0.4740565;1.234369;0.04162205;4.433002
UMW;2014;Poor;181;0.007826855;0.009266315;0.006391534;0.001022666;0.000841777;0.001229928;26;21;1.861437388;1.26985865;2.411560731;0;92.88600103
TPL;2014;Poor;103;0.009063313;0.009854847;0.008274056;0.00107179;0.001332362;0.000773229;5;5;0.363006;0.2206213;0.822936;0.01680475;1.623113
TPL;2014;Good;196;0.009356013;0.013688597;0.005035887;0.001027127;0.001356303;0.000649959;9;9;0.460732211;1.293031207;1.996703056;0.125809245;31.44397864
TPL;2013;Poor;16;0.017215458;0.019758616;0.013381748;0.001134262;0.001379756;0.000855105;8;7;0;4.613941698;3.921827776;0.354879594;297.8416357
TPL;2013;Good;680;0.015477531;0.018541517;0.010858694;0.001130972;0.001013892;0.001264107;24;20;37.62674041;2.027960857;2.061993018;0.141727481;26.87928197
TPL;2013;Poor;62;0.018165676;0.018252805;0.018034332;0.001119193;0.00130603;0.000906736;19;15;0.775455158;1.467296022;1.841153194;0;56.01724191
TPL;2013;Poor;549;0.014077787;0.017379005;0.009101331;0.00105986;0.001051977;0.001068824;21;17;0.187705303;4.499530737;4.139365846;0.234631628;300.2560772
UMW;2014;Poor;641;0.007790253;0.00781717;0.007763414;0.000999267;0.00073864;0.001297891;28;22;0.9781951;0.4260437;1.083215;0.02758318;0.7620826
UMW;2014;Poor;114;0.008869825;0.005514382;0.012215619;0.001000814;0.00114018;0.00084113;14;14;0.002571487;4.495268463;2.815433866;0.54258383;222.3560134
TPL;2013;Poor;526;0.013828754;0.017173153;0.008787206;0.001146059;0.000819925;0.001516914;24;24;59.95597697;2.940399594;2.968268041;0.101591602;127.2980595
UMW;2014;Poor;544;0.009725035;0.009632345;0.009817458;0.001009226;0.000597585;0.001480883;49;25;0.8690428;0.5242333;1.416313;0.07074581;10.68725
TPL;2014;Poor;338;0.009694938;-0.003614571;0.022966173;0.001007781;0.000415646;0.001686247;39;29;30.74792244;5.58910434;2.921622965;0;189.0398909
TPL;2014;Poor;353;0.008706781;0.00145903;0.015933689;0.001022084;0.001339342;0.000658573;10;9;1.533659;0.8674278;1.955895;0.02956166;0.402716
TPL;2014;Poor;438;0.008331184;0.010236182;0.006431663;0.000981135;0.001021795;0.000934548;16;15;0.00473352;0.139530638;0.736830369;0.000338109;0.551463888
UMW;2014;Good;455;0.007639298;0.006637195;0.008638519;0.00100497;0.000613018;0.001454066;30;24;0.768989775;0.46617869;1.042012959;0;2.964927068
TPL;2013;Poor;152;0.013854319;0.016604993;0.009707788;0.001194998;0.001350003;0.001018737;5;5;0;0.184246593;1.278822919;0.001789584;3.736272451
TPL;2014;Poor;67;0.010343338;0.005165688;0.0155061;0.001003358;0.001291756;0.000672912;8;8;0;0.04935222;1.199001;0;0.5984031
TPL;2013;Poor;234;0.01746756;0.022113511;0.010463972;0.001095713;0.001348096;0.000808723;14;13;0.051544487;0.102782385;0.969414082;0.001392371;1.6253038
TPL;2014;Poor;40;0.008398566;0.009349479;0.007450388;0.001070664;0.001031082;0.001116017;3;3;2.082962761;1.050674461;1.331841263;0.163151312;27.39056251
TPL;2014;Poor;32;0.008627611;0.006989777;0.010260736;0.001009248;0.001307528;0.000667481;9;7;0;0.103947975;0.854036655;0.001371081;2.113136444
TPL;2013;Poor;236;0.013963471;0.013644428;0.014444415;0.001083594;0.00136978;0.000758163;11;11;0.785632889;0.468679622;1.294847713;0.025190982;4.021679248
UMW;2014;Good;666;0.010679531;-0.000631953;0.021958487;0.000993397;0.00104875;0.000929973;21;15;25.28323957;0.686922665;1.055564753;0.092651988;9.710798479
UMW;2014;Poor;500;0.007968812;0.00835433;0.007584402;0.001020954;0.000816812;0.001254858;21;21;1.0020999;0.168407016;0.826362762;0.010180362;1.970589587
TPL;2013;Poor;584;0.015705428;0.019927271;0.009341167;0.001110033;0.000777777;0.001487849;27;23;0.118669436;0.063448439;1.2321005;0;0.316012065
TPL;2014;Poor;21;0.008716704;0.007182348;0.010246648;0.000998852;0.001159032;0.000815318;8;5;0.064547778;0.172900906;1.017159619;0.001290956;0.208025299
TPL;2013;Good;503;0.014735873;0.017276793;0.010905536;0.001134238;0.001485356;0.000734974;10;10;52.0310214;0.939099095;1.955544353;0.036873595;7.927553914
TPL;2013;Poor;30;0.014571099;0.015507832;0.013159011;0.001202253;0.001361883;0.001020733;5;5;0.460965249;0.141461407;0.93570823;0.009493176;1.368226766
UMW;2014;Poor;385;0.008767285;0.01231297;0.005231796;0.001015252;0.001282381;0.000709176;11;11;1.43408456;0.788169205;1.211964659;0.116715347;20.2858913
TPL;2014;Poor;32;0.008469608;0.011343203;0.005604276;0.000999521;0.001290934;0.00066562;12;9;0.10102418;0.217405207;0.86966282;0.015954218;3.367350012
TPL;2014;Poor;29;0.008613541;0.01195103;0.00528565;0.001150623;0.000301839;0.002123156;1;1;1.501156361;0.726269786;1.327186077;0.061250526;8.368178079
WMT;2013;Poor;60;0.016929863;0.009566148;0.028030371;0.001273293;0.001380275;0.001151642;5;4;0.107928539;0.06933666;0.613817373;0.000928284;0.188630094
WMT;2014;Good;1;0.008042531;0.009536532;0.006552826;0.001112285;0.000219341;0.002135414;1;1;0.003276496;0.284081546;1.145218964;0.014643418;4.572240362
WMT;2014;Good;12;0.008706781;0.00145903;0.015933689;0.001129516;0.000244185;0.002143923;1;1;0.043786545;0.100904967;0.978364083;0.001545803;1.98667285
WMT;2014;Good;8;0.009820025;0.004019114;0.015604255;0.001128716;0.001370571;0.000851599;6;4;13.0070725;1.335189831;1.660294331;0.166290484;18.808569
WMT;2014;Poor;6;0.00809672;0.006511356;0.009677525;0.001143809;0.001215493;0.001061674;3;3;0;0.087021402;0.620467566;0.00016852;0.132263927
WMT;2014;Good;10;0.008050885;0.010258446;0.005849671;0.001117345;0.000829362;0.001447313;2;2;4.602158086;2.52970462;2.252680833;0.375758525;43.92256494
XER;2013;Poor;16;0.013747823;0.01488553;0.012032774;0.001321361;0.001502864;0.001114968;4;4;0;0.08493103;0.860161716;0;3.349012503
WMT;2014;Poor;12;0.009665629;0.013302974;0.006038745;0.001090469;0.001984645;0.000867984;4;4;89.6;0;0.348966791;0;0.551463889
XER;2013;Poor;39;0.014015339;0.016781187;0.009845932;0.001335966;0.000885892;0.001847755;2;2;0;0.048763189;0.642736443;0.000335338;0.531337964
WMT;2013;Good;26;0.015878367;0.016998744;0.014189444;0.001293136;0.001433361;0.001133681;4;4;0.010222755;0.084491702;0.92060431;0.000631034;2.352042949
WMT;2013;Good;36;0.019961619;0.002805029;0.045824497;0.001303725;0.001740503;0.000807053;6;6;0;0.21258546;0.623170627;0;0.029920063
WMT;2013;Good;51;0.020514102;0.018004949;0.02429655;0.001292538;0.001602698;0.000939848;5;5;0.0629675;1.00145337;1.621769359;0.143112001;18.67930379
XER;2013;Good;40;0.01855378;0.02414057;0.010131915;0.001306163;0.001201567;0.001425101;4;3;1.676375405;0.590097087;2.178716247;0.006472492;3.986225122
WMT;2014;Poor;18;0.009854958;0.01515453;0.004570626;0.00109885;0.000153156;0.002182422;1;1;0.32905249;1.187391701;0.942115219;0.15504399;15.61775046
WMT;2013;Good;52;0.018170332;0.025599721;0.006970822;0.00128198;0.001686513;0.000821976;9;6;0.010042059;0.122492721;0.656891128;0.003216597;0.112096267
WMT;2014;Poor;24;0.008792831;0.009241406;0.008345545;0.001104877;0.001496111;0.000656603;10;6;0.044304207;0.203035971;0.812730075;0.006957564;2.667145163
WMT;2014;Poor;10;0.009694938;-0.003614571;0.022966173;0.001133212;0.00025612;0.002138179;1;1;0;0.05166858;0.6031603;0;0.8629415
XER;2013;Poor;2;0.018000676;0.023511251;0.009693702;0.001341198;0.000898593;0.001844495;3;2;0;0.106509154;0.507841349;0;0.193569319
WMT;2013;Poor;101;0.019405139;0.009417015;0.03446184;0.001268558;0.001764128;0.000705033;8;8;0;0.120516208;0.675017522;0.000125451;0.029920063
WMT;2014;Good;25;0.010716003;0.016213775;0.00523404;0.001102999;0.001527899;0.00061615;7;7;0;0.072369931;0.465588397;0;0.029920063
WMT;2014;Poor;11;0.009743944;0.014710364;0.004791807;0.001111967;0.001447078;0.000727999;10;5;0;0.086863398;0.892903313;0;0.029920063
XER;2013;Poor;62;0.016644052;0.014945672;0.019204292;0.00132443;0.001247208;0.00141224;3;3;0.64281712;3.313182563;3.004394516;0.411471707;149.1668188
XER;2013;Poor;2;0.013757371;0.01601695;0.010351144;0.001338344;0.000262211;0.002562041;1;1;0;0.168714448;0.489880769;0.026071293;0.541322391
WMT;2013;Poor;19;0.016426917;0.012146623;0.022879289;0.001312815;0.001762867;0.00080105;10;6;0.046155266;1.263023478;1.83559486;0.049232284;23.58014388
XER;2013;Poor;29;0.016082401;0.021229339;0.008323596;0.001286839;0.001157745;0.001433636;3;3;0;0.1372487;2.723769;0;0.1097194
XER;2013;Poor;58;0.014968262;0.017672804;0.010891271;0.001314456;0.001485288;0.001120198;4;4;18.60189536;0.984748727;1.549626368;0.077943557;33.55004483
XER;2013;Poor;83;0.013474691;0.011332372;0.016704151;0.001267963;0.001542875;0.000955355;5;5;1.23062292;0.26212078;0.864079192;0.003804089;6.00998544
WMT;2013;Poor;38;0.015617685;0.006142242;0.029901539;0.001289749;0.001817666;0.000689443;16;8;5.114577255;0.5895879;1.098935802;0.03785071;10.881431
WMT;2013;Good;17;0.015387344;0.020043125;0.008368938;0.001275182;0.001560464;0.000950782;8;5;7.707653246;16.54697135;5.204417106;2.158142909;910.8919207
XER;2013;Good;12;0.015869087;0.009150036;0.025997791;0.001275821;0.001128863;0.00144293;3;3;10.47844505;0.49823075;1.369407533;0.004983803;16.21602096
XER;2013;Poor;16;0.017721668;0.024595014;0.007360372;0.001312315;0.001222118;0.001414881;3;3;17.73143107;1.176176836;1.409028083;0.02427538;29.68875269
WMT;2013;Poor;72;0.015955627;0.012299313;0.021467376;0.001275197;0.001739932;0.000746735;7;7;0.044273908;0.162300767;1.129075986;0.003689492;9.589896303
WMT;2014;Good;1;0.008773273;0.012043454;0.005512496;0.001148958;0.000298213;0.002123737;1;1;25.29072226;0.679709531;1.05372755;0.09068088;9.545001562
XER;2013;Poor;30;0.013940621;0.009246397;0.021016977;0.001286696;0.001590081;0.000941709;7;5;0.023039025;0.211604579;0.964813623;0.008861163;4.845110594
WMT;2013;Poor;46;0.014367236;0.005884503;0.027154618;0.001327226;0.001513818;0.001115047;4;4;0;0.04057971;0.8209201;0;2.113059
WMT;2013;Poor;60;0.016301742;0.021690364;0.008178608;0.001297169;0.001180442;0.001429902;3;3;6.820631193;0.974796815;1.784121043;0.120956908;26.21723482
XER;2014;Poor;99;0.009507735;0.013574226;0.005452938;0.001101187;0.001309045;0.000863023;4;4;0.02473411;0.3630967;1.108817;0;4.387896
XER;2014;Good;52;0.008706781;0.00145903;0.015933689;0.001098754;0.001304079;0.000863493;5;4;31.8864101;1.219815407;1.252833116;0.200048708;20.84901017
XER;2014;Poor;70;0.008250495;0.010046588;0.006459567;0.001091464;0.001400572;0.00073729;5;5;7.325466125;1.148349407;1.599047937;0.160760656;31.08653902
WMT;2014;Poor;11;0.00983496;0.01096597;0.008707202;0.001136139;0.000875153;0.001435176;2;2;5.675120456;0.962350876;1.694156756;0.126152681;21.90880883
XER;2013;Poor;34;0.015331447;0.017842214;0.011546566;0.00130308;0.001193987;0.001427132;3;3;5.267788497;1.769611852;1.542109268;0.323974869;43.23882634
WMT;2014;Good;2;0.010735412;0.016905692;0.004582875;0.001112285;0.000219341;0.002135414;1;1;0.006000912;0.250085407;1.109137603;0.006331671;4.150199174
XER;2014;Poor;15;0.009971127;0.01192728;0.008020599;0.001105611;0.000793594;0.001463118;2;2;0;0.5446048;2.41655;0;22.21943
WMT;2014;Good;6;0.00912444;0.010424265;0.007828352;0.001112285;0.000219341;0.002135414;1;1;0;2.014717273;1.414989349;0;21.79016097
TPL;2013;Poor;338;0.015117968;0.016161979;0.013544164;0.00112114;0.001147037;0.001091693;24;18;0;0.1520791;1.137789;0.01676727;5.302718
TPL;2014;Poor;123;0.008489776;0.008087507;0.008890889;0.000964252;0.001086556;0.000824116;15;13;6.227442966;1.125691824;1.548300568;0.136775108;29.2735975
TPL;2013;Good;87;0.01504519;0.015839477;0.013847833;0.001145405;0.000771106;0.001881927;21;15;94.09538229;1.562452687;0.841952102;0;3.563013973
TPL;2014;Good;482;0.008706781;0.00145903;0.015933689;0.000970611;0.001003763;0.000932626;16;15;38.29967893;0.894645368;1.959716309;0.001326717;18.20407699
TPL;2013;Poor;186;0.013171684;0.011202618;0.016139974;0.001152234;0.001516655;0.000737841;13;12;0;0.6241914;2.354893;0;16.94599
TPL;2013;Poor;292;0.015804574;0.020288953;0.00904455;0.001114501;0.000853037;0.001411819;31;22;0.2136951;0.5840233;2.078651;0.02581198;9.495456
SAP;2014;Good;207;0.008369821;0.007998225;0.008740349;0.001016458;0.001017946;0.001014752;29;17;72.96944898;1.793324782;1.692484039;0.294697564;23.17545864
TPL;2014;Good;373;0.008148884;0.010703435;0.00560168;0.000986354;0.001176924;0.000767999;12;12;21.50925258;3.908435472;2.83375614;0.650805095;71.4192428
TPL;2014;Poor;1284;0.007728236;0.006494943;0.008957982;0.001033713;0.001170215;0.000877309;27;15;0;0.2457002;1.512576;0;11.30791
TPL;2013;Poor;506;0.020691902;0.004706867;0.044788709;0.001118181;0.000950173;0.001309226;23;21;0.06924336;0.453502;2.145935;0.004196567;11.52425
CPL;2014;Good;187;0.008572874;0.010284949;0.006865723;0.001044705;0.001356594;0.000687344;13;11;0.04328948;0.440422869;0.755942446;0.038398932;7.790889839
TPL;2014;Good;267;0.008550182;0.006789785;0.010305517;0.000978469;0.001044009;0.000903374;21;15;0.249541284;1.752366972;1.575892714;0.073394495;8.221947902
TPL;2014;Poor;125;0.010197252;0.016038262;0.004373038;0.001019546;0.001261942;0.000741811;14;12;1.173529122;2.304855137;1.485918903;0.657306508;24.93343622
TPL;2014;Poor;411;0.008614003;0.012021813;0.005215993;0.000961696;0.000545801;0.001438226;28;24;3.236073986;2.388276562;1.582605729;0.518695574;60.00480496
TPL;2014;Poor;317;0.0100205;0.00842816;0.011608261;0.000981887;0.000646835;0.001365788;24;23;2.50854396;1.230057457;1.978621564;0.153342268;26.39394612
TPL;2014;Poor;223;0.009493143;0.014001753;0.004997498;0.00100491;0.001263001;0.000709191;15;11;0.721248816;0.663433185;1.574195137;0.075593683;19.16871105
SAP;2013;Good;998;0.017881151;-0.003415224;0.049984593;0.001130551;0.000980604;0.00130106;25;21;28.87538942;1.504922833;1.446237597;0.260746554;28.84636321
TPL;2013;Poor;1196;0.015949073;0.013383194;0.019817034;0.001149998;0.000342285;0.002068469;35;33;27.27027927;1.922778527;1.828978969;0.306147166;51.06402144
