SITE_ID;Year;Site;Organism;Richness
FW08WA040;2008;Usstreams;Insect;28
FW08WA046;2008;Usstreams;Insect;39
FW08WI021;2008;Usstreams;Insect;8
FW08WI029;2008;Usstreams;Insect;17
FW08WI030;2008;Usstreams;Insect;11
FW08WI031;2008;Usstreams;Insect;37
FW08WI033;2008;Usstreams;Insect;19
FW08WI034;2008;Usstreams;Insect;23
FW08WI036;2008;Usstreams;Insect;34
FW08WI040;2008;Usstreams;Insect;44
FW08WI041;2008;Usstreams;Insect;8
FW08WI044;2008;Usstreams;Insect;18
FW08WI046;2008;Usstreams;Insect;11
FW08WI048;2008;Usstreams;Insect;30
FW08WI049;2008;Usstreams;Insect;9
FW08WI050;2008;Usstreams;Insect;27
FW08WI051;2008;Usstreams;Insect;36
FW08WI053;2008;Usstreams;Insect;21
FW08WI055;2008;Usstreams;Insect;18
FW08WV005;2008;Usstreams;Insect;31
FW08WV006;2008;Usstreams;Insect;26
FW08WV008;2008;Usstreams;Insect;52
FW08WV009;2008;Usstreams;Insect;33
FW08WV013;2008;Usstreams;Insect;28
FW08WV014;2008;Usstreams;Insect;9
FW08WV022;2008;Usstreams;Insect;30
FW08WV023;2008;Usstreams;Insect;38
FW08WV027;2008;Usstreams;Insect;16
FW08WV029;2008;Usstreams;Insect;27
FW08WV033;2008;Usstreams;Insect;38
FW08WY006;2008;Usstreams;Insect;21
FW08WY008;2008;Usstreams;Insect;53
FW08WY011;2008;Usstreams;Insect;21
FW08WY013;2008;Usstreams;Insect;12
FW08WY014;2008;Usstreams;Insect;16
FW08WY020;2008;Usstreams;Insect;6
FW08WY026;2008;Usstreams;Insect;26
FW08WY030;2008;Usstreams;Insect;22
FW08WY031;2008;Usstreams;Insect;17
FW08WY032;2008;Usstreams;Insect;26
FW08WY034;2008;Usstreams;Insect;37
FW08WY038;2008;Usstreams;Insect;37
FW08WY042;2008;Usstreams;Insect;23
FW08WY043;2008;Usstreams;Insect;37
FW08WY046;2008;Usstreams;Insect;27
FW08WY050;2008;Usstreams;Insect;39
FW08WY051;2008;Usstreams;Insect;53
FW08WY055;2008;Usstreams;Insect;29
FW08WY058;2008;Usstreams;Insect;26
FW08WY061;2008;Usstreams;Insect;27
FW08AL001;2009;Usstreams;Insect;41
FW08AL002;2009;Usstreams;Insect;30
FW08AL003;2009;Usstreams;Insect;25
FW08AL004;2009;Usstreams;Insect;44
FW08AL006;2009;Usstreams;Insect;28
FW08AL007;2009;Usstreams;Insect;34
FW08AL008;2009;Usstreams;Insect;38
FW08AL009;2009;Usstreams;Insect;34
FW08AL011;2009;Usstreams;Insect;35
FW08AL012;2009;Usstreams;Insect;9
FW08AL013;2009;Usstreams;Insect;55
FW08AL014;2009;Usstreams;Insect;43
FW08AL015;2009;Usstreams;Insect;44
FW08AL016;2009;Usstreams;Insect;35
FW08AL018;2009;Usstreams;Insect;32
FW08AL019;2009;Usstreams;Insect;19
FW08AL020;2009;Usstreams;Insect;39
FW08AL021;2009;Usstreams;Insect;46
FW08AL022;2009;Usstreams;Insect;27
FW08AL023;2009;Usstreams;Insect;25
FW08AL024;2009;Usstreams;Insect;40
FW08AL025;2009;Usstreams;Insect;21
FW08AL026;2009;Usstreams;Insect;13
FW08AL027;2009;Usstreams;Insect;15
FW08AL028;2009;Usstreams;Insect;8
FW08AL029;2009;Usstreams;Insect;41
FW08AL030;2009;Usstreams;Insect;13
FW08AL031;2009;Usstreams;Insect;38
FW08AL032;2009;Usstreams;Insect;68
FW08AL033;2009;Usstreams;Insect;16
FW08AL034;2009;Usstreams;Insect;16
FW08AL035;2009;Usstreams;Insect;6
FW08AL036;2009;Usstreams;Insect;27
FW08AL046;2009;Usstreams;Insect;29
FW08AL047;2009;Usstreams;Insect;32
FW08AL051;2009;Usstreams;Insect;32
FW08AR001;2009;Usstreams;Insect;19
FW08AR002;2009;Usstreams;Insect;21
FW08AR003;2009;Usstreams;Insect;42
FW08AR006;2009;Usstreams;Insect;29
FW08AR012;2009;Usstreams;Insect;8
FW08AR013;2009;Usstreams;Insect;8
FW08AR014;2009;Usstreams;Insect;8
FW08AR016;2009;Usstreams;Insect;50
FW08AR017;2009;Usstreams;Insect;13
FW08AR019;2009;Usstreams;Insect;3
FW08AR020;2009;Usstreams;Insect;22
FW08AR022;2009;Usstreams;Insect;5
FW08AR024;2009;Usstreams;Insect;17
FW08AR025;2009;Usstreams;Insect;37
FW08AR026;2009;Usstreams;Insect;7
FW08AR027;2009;Usstreams;Insect;21
FW08AR028;2009;Usstreams;Insect;1
FW08AR030;2009;Usstreams;Insect;8
FW08AR031;2009;Usstreams;Insect;54
FW08AR032;2009;Usstreams;Insect;5
FW08AR036;2009;Usstreams;Insect;6
FW08AR037;2009;Usstreams;Insect;11
FW08AR041;2009;Usstreams;Insect;8
FW08AR042;2009;Usstreams;Insect;7
FW08AR043;2009;Usstreams;Insect;9
FW08AR044;2009;Usstreams;Insect;30
FW08AR052;2009;Usstreams;Insect;13
FW08AR053;2009;Usstreams;Insect;4
FW08AR057;2009;Usstreams;Insect;9
FW08AR060;2009;Usstreams;Insect;22
FW08AR069;2009;Usstreams;Insect;37
FW08AR070;2009;Usstreams;Insect;14
FW08AR073;2009;Usstreams;Insect;28
FW08AR080;2009;Usstreams;Insect;35
FW08AR084;2009;Usstreams;Insect;28
FW08AR088;2009;Usstreams;Insect;15
FW08AR093;2009;Usstreams;Insect;7
FW08AR094;2009;Usstreams;Insect;16
FW08AR099;2009;Usstreams;Insect;50
FW08AR111;2009;Usstreams;Insect;26
FW08AR112;2009;Usstreams;Insect;9
FW08AR114;2009;Usstreams;Insect;40
FW08AR116;2009;Usstreams;Insect;6
FW08AR122;2009;Usstreams;Insect;13
FW08AR124;2009;Usstreams;Insect;33
FW08AR133;2009;Usstreams;Insect;25
FW08AR141;2009;Usstreams;Insect;14
FW08AR142;2009;Usstreams;Insect;26
FW08AR145;2009;Usstreams;Insect;8
FW08AR146;2009;Usstreams;Insect;28
FW08AR147;2009;Usstreams;Insect;26
FW08AR148;2009;Usstreams;Insect;24
FW08AR151;2009;Usstreams;Insect;10
FW08AR153;2009;Usstreams;Insect;29
FW08AR161;2009;Usstreams;Insect;4
FW08AR177;2009;Usstreams;Insect;10
FW08AR188;2009;Usstreams;Insect;33
FW08AR192;2009;Usstreams;Insect;15
FW08AR218;2009;Usstreams;Insect;17
FW08AR236;2009;Usstreams;Insect;17
FW08AR255;2009;Usstreams;Insect;22
FW08AR276;2009;Usstreams;Insect;14
FW08AR303;2009;Usstreams;Insect;14
FW08AR307;2009;Usstreams;Insect;10
FW08AR311;2009;Usstreams;Insect;28
FW08AR320;2009;Usstreams;Insect;1
FW08AZ003;2009;Usstreams;Insect;43
FW08AZ004;2009;Usstreams;Insect;32
FW08AZ005;2009;Usstreams;Insect;14
FW08AZ006;2009;Usstreams;Insect;32
FW08AZ007;2009;Usstreams;Insect;19
FW08AZ008;2009;Usstreams;Insect;20
FW08AZ009;2009;Usstreams;Insect;11
FW08AZ013;2009;Usstreams;Insect;10
FW08AZ019;2009;Usstreams;Insect;2
FW08AZ022;2009;Usstreams;Insect;44
FW08AZ024;2009;Usstreams;Insect;29
FW08AZ028;2009;Usstreams;Insect;38
FW08AZ034;2009;Usstreams;Insect;15
FW08AZ044;2009;Usstreams;Insect;26
FW08AZ045;2009;Usstreams;Insect;9
FW08AZ048;2009;Usstreams;Insect;30
FW08AZ050;2009;Usstreams;Insect;19
FW08AZ057;2009;Usstreams;Insect;7
FW08AZ062;2009;Usstreams;Insect;25
FW08AZ073;2009;Usstreams;Insect;7
FW08AZ074;2009;Usstreams;Insect;10
FW08AZ075;2009;Usstreams;Insect;31
FW08AZ077;2009;Usstreams;Insect;8
FW08AZ087;2009;Usstreams;Insect;40
FW08AZ090;2009;Usstreams;Insect;11
FW08AZ093;2009;Usstreams;Insect;5
FW08AZ098;2009;Usstreams;Insect;10
FW08AZ100;2009;Usstreams;Insect;38
FW08AZ107;2009;Usstreams;Insect;28
FW08AZ109;2009;Usstreams;Insect;8
FW08AZ134;2009;Usstreams;Insect;34
FW08AZ139;2009;Usstreams;Insect;32
FW08AZ155;2009;Usstreams;Insect;32
FW08AZ171;2009;Usstreams;Insect;34
FW08AZ194;2009;Usstreams;Insect;11
FW08AZ260;2009;Usstreams;Insect;13
FW08CA002;2009;Usstreams;Insect;44
FW08CA005;2009;Usstreams;Insect;55
FW08CA008;2009;Usstreams;Insect;44
FW08CA009;2009;Usstreams;Insect;26
FW08CA022;2009;Usstreams;Insect;35
FW08CA036;2009;Usstreams;Insect;47
FW08CA038;2009;Usstreams;Insect;13
FW08CA046;2009;Usstreams;Insect;52
FW08CA054;2009;Usstreams;Insect;34
FW08CA097;2009;Usstreams;Insect;40
FW08CA102;2009;Usstreams;Insect;31
FW08CA116;2009;Usstreams;Insect;49
FW08CA132;2009;Usstreams;Insect;43
FW08CA139;2009;Usstreams;Insect;52
FW08CA145;2009;Usstreams;Insect;39
FW08CA155;2009;Usstreams;Insect;17
FW08CA168;2009;Usstreams;Insect;45
FW08CA170;2009;Usstreams;Insect;45
FW08CA199;2009;Usstreams;Insect;48
FW08CA207;2009;Usstreams;Insect;45
FW08CA222;2009;Usstreams;Insect;56
FW08CO004;2009;Usstreams;Insect;25
FW08CO007;2009;Usstreams;Insect;25
FW08CO015;2009;Usstreams;Insect;36
FW08CO023;2009;Usstreams;Insect;40
FW08CO028;2009;Usstreams;Insect;12
FW08CO029;2009;Usstreams;Insect;30
FW08CO032;2009;Usstreams;Insect;5
FW08CO033;2009;Usstreams;Insect;18
FW08CO036;2009;Usstreams;Insect;2
FW08CO037;2009;Usstreams;Insect;14
FW08CO046;2009;Usstreams;Insect;21
FW08CO047;2009;Usstreams;Insect;9
FW08CO049;2009;Usstreams;Insect;17
FW08CO050;2009;Usstreams;Insect;41
FW08CO053;2009;Usstreams;Insect;2
FW08CO054;2009;Usstreams;Insect;8
FW08CO055;2009;Usstreams;Insect;20
FW08CO059;2009;Usstreams;Insect;12
FW08CO060;2009;Usstreams;Insect;28
FW08CO062;2009;Usstreams;Insect;24
FW08CO066;2009;Usstreams;Insect;20
FW08CO072;2009;Usstreams;Insect;37
FW08CO083;2009;Usstreams;Insect;30
FW08CO085;2009;Usstreams;Insect;17
FW08CO086;2009;Usstreams;Insect;10
FW08CO087;2009;Usstreams;Insect;26
FW08CO123;2009;Usstreams;Insect;32
FW08CO125;2009;Usstreams;Insect;27
FW08CO129;2009;Usstreams;Insect;36
FW08CO136;2009;Usstreams;Insect;1
FW08CO138;2009;Usstreams;Insect;20
FW08CO143;2009;Usstreams;Insect;11
FW08CO171;2009;Usstreams;Insect;11
FW08CT002;2009;Usstreams;Insect;34
FW08CT005;2009;Usstreams;Insect;24
FW08CT006;2009;Usstreams;Insect;47
FW08CT007;2009;Usstreams;Insect;6
FW08CT012;2009;Usstreams;Insect;3
FW08CT015;2009;Usstreams;Insect;31
FW08CT016;2009;Usstreams;Insect;12
FW08CT017;2009;Usstreams;Insect;38
FW08CT018;2009;Usstreams;Insect;44
FW08CT021;2009;Usstreams;Insect;39
FW08CT022;2009;Usstreams;Insect;30
FW08CT023;2009;Usstreams;Insect;12
FW08CT024;2009;Usstreams;Insect;45
FW08CT025;2009;Usstreams;Insect;8
FW08CT030;2009;Usstreams;Insect;37
FW08CT032;2009;Usstreams;Insect;30
FW08DE009;2009;Usstreams;Insect;21
FW08DE011;2009;Usstreams;Insect;28
FW08DE012;2009;Usstreams;Insect;50
FW08DE025;2009;Usstreams;Insect;28
FW08DE028;2009;Usstreams;Insect;31
FW08DE030;2009;Usstreams;Insect;37
FW08DE034;2009;Usstreams;Insect;17
FW08DE040;2009;Usstreams;Insect;28
FW08DE043;2009;Usstreams;Insect;25
FW08DE044;2009;Usstreams;Insect;36
FW08DE046;2009;Usstreams;Insect;31
FW08DE049;2009;Usstreams;Insect;50
FW08FL007;2009;Usstreams;Insect;12
FW08FL009;2009;Usstreams;Insect;31
FW08FL010;2009;Usstreams;Insect;3
FW08FL015;2009;Usstreams;Insect;14
FW08FL023;2009;Usstreams;Insect;25
FW08FL026;2009;Usstreams;Insect;10
FW08FL031;2009;Usstreams;Insect;13
FW08FL032;2009;Usstreams;Insect;16
FW08FL033;2009;Usstreams;Insect;5
FW08FL075;2009;Usstreams;Insect;21
FW08FL081;2009;Usstreams;Insect;9
FW08FL083;2009;Usstreams;Insect;12
FW08FL091;2009;Usstreams;Insect;5
FW08FL095;2009;Usstreams;Insect;3
FW08FL096;2009;Usstreams;Insect;3
FW08FL123;2009;Usstreams;Insect;5
FW08FL124;2009;Usstreams;Insect;5
FW08GA002;2009;Usstreams;Insect;22
FW08GA008;2009;Usstreams;Insect;25
FW08GA009;2009;Usstreams;Insect;23
FW08GA010;2009;Usstreams;Insect;24
FW08GA012;2009;Usstreams;Insect;43
FW08GA020;2009;Usstreams;Insect;1
FW08GA022;2009;Usstreams;Insect;8
FW08GA024;2009;Usstreams;Insect;19
FW08GA025;2009;Usstreams;Insect;35
FW08GA028;2009;Usstreams;Insect;30
FW08GA029;2009;Usstreams;Insect;33
FW08GA030;2009;Usstreams;Insect;19
FW08GA041;2009;Usstreams;Insect;5
FW08GA044;2009;Usstreams;Insect;12
FW08GA054;2009;Usstreams;Insect;15
FW08GA059;2009;Usstreams;Insect;40
FW08GA064;2009;Usstreams;Insect;47
FW08GA069;2009;Usstreams;Insect;11
FW08GA071;2009;Usstreams;Insect;44
FW08GA081;2009;Usstreams;Insect;26
FW08GA091;2009;Usstreams;Insect;6
FW08GA095;2009;Usstreams;Insect;9
FW08GA113;2009;Usstreams;Insect;27
FW08GA115;2009;Usstreams;Insect;15
FW08GA123;2009;Usstreams;Insect;23
FW08GA133;2009;Usstreams;Insect;27
FW08GA155;2009;Usstreams;Insect;8
FW08IA003;2009;Usstreams;Insect;12
FW08IA006;2009;Usstreams;Insect;25
FW08IA010;2009;Usstreams;Insect;43
FW08IA015;2009;Usstreams;Insect;15
FW08IA019;2009;Usstreams;Insect;28
FW08IA021;2009;Usstreams;Insect;4
FW08IA022;2009;Usstreams;Insect;25
FW08IA024;2009;Usstreams;Insect;25
FW08IA029;2009;Usstreams;Insect;26
FW08IA034;2009;Usstreams;Insect;19
FW08IA035;2009;Usstreams;Insect;41
FW08IA037;2009;Usstreams;Insect;22
FW08IA038;2009;Usstreams;Insect;27
FW08IA040;2009;Usstreams;Insect;22
FW08IA044;2009;Usstreams;Insect;15
FW08IA046;2009;Usstreams;Insect;4
FW08IA047;2009;Usstreams;Insect;15
FW08IA049;2009;Usstreams;Insect;28
FW08IA053;2009;Usstreams;Insect;25
FW08IA057;2009;Usstreams;Insect;44
FW08IA062;2009;Usstreams;Insect;28
FW08IA063;2009;Usstreams;Insect;21
FW08IA065;2009;Usstreams;Insect;21
FW08IA083;2009;Usstreams;Insect;26
FW08ID010;2009;Usstreams;Insect;37
FW08ID013;2009;Usstreams;Insect;18
FW08ID014;2009;Usstreams;Insect;48
FW08ID016;2009;Usstreams;Insect;48
FW08ID017;2009;Usstreams;Insect;37
FW08ID019;2009;Usstreams;Insect;14
FW08ID020;2009;Usstreams;Insect;39
FW08ID021;2009;Usstreams;Insect;45
FW08ID023;2009;Usstreams;Insect;18
FW08ID026;2009;Usstreams;Insect;15
FW08ID029;2009;Usstreams;Insect;27
FW08ID032;2009;Usstreams;Insect;11
FW08ID033;2009;Usstreams;Insect;30
FW08ID037;2009;Usstreams;Insect;36
FW08ID042;2009;Usstreams;Insect;46
FW08ID045;2009;Usstreams;Insect;56
FW08ID048;2009;Usstreams;Insect;18
FW08ID049;2009;Usstreams;Insect;37
FW08ID071;2009;Usstreams;Insect;32
FW08ID078;2009;Usstreams;Insect;41
FW08IL001;2009;Usstreams;Insect;22
FW08IL002;2009;Usstreams;Insect;27
FW08IL004;2009;Usstreams;Insect;21
FW08IL005;2009;Usstreams;Insect;34
FW08IL007;2009;Usstreams;Insect;42
FW08IL008;2009;Usstreams;Insect;11
FW08IL009;2009;Usstreams;Insect;6
FW08IL010;2009;Usstreams;Insect;29
FW08IL012;2009;Usstreams;Insect;4
FW08IL013;2009;Usstreams;Insect;16
FW08IL020;2009;Usstreams;Insect;40
FW08IL021;2009;Usstreams;Insect;37
FW08IL023;2009;Usstreams;Insect;26
FW08IL025;2009;Usstreams;Insect;8
FW08IL030;2009;Usstreams;Insect;30
FW08IL032;2009;Usstreams;Insect;14
FW08IL035;2009;Usstreams;Insect;10
FW08IL040;2009;Usstreams;Insect;13
FW08IL041;2009;Usstreams;Insect;13
FW08IL042;2009;Usstreams;Insect;5
FW08IL043;2009;Usstreams;Insect;10
FW08IL045;2009;Usstreams;Insect;11
FW08IN001;2009;Usstreams;Insect;29
FW08IN007;2009;Usstreams;Insect;35
FW08IN012;2009;Usstreams;Insect;12
FW08IN019;2009;Usstreams;Insect;52
FW08IN021;2009;Usstreams;Insect;37
FW08IN027;2009;Usstreams;Insect;23
FW08IN031;2009;Usstreams;Insect;35
FW08IN039;2009;Usstreams;Insect;33
FW08KS007;2009;Usstreams;Insect;15
FW08KS009;2009;Usstreams;Insect;39
FW08KS010;2009;Usstreams;Insect;27
FW08KS011;2009;Usstreams;Insect;13
FW08KS015;2009;Usstreams;Insect;40
FW08KS016;2009;Usstreams;Insect;31
FW08KS017;2009;Usstreams;Insect;20
FW08KS019;2009;Usstreams;Insect;13
FW08KS023;2009;Usstreams;Insect;16
FW08KS024;2009;Usstreams;Insect;21
FW08KS025;2009;Usstreams;Insect;37
FW08KS028;2009;Usstreams;Insect;48
FW08KS029;2009;Usstreams;Insect;31
FW08KS031;2009;Usstreams;Insect;24
FW08KS032;2009;Usstreams;Insect;20
FW08KS037;2009;Usstreams;Insect;28
FW08KS044;2009;Usstreams;Insect;24
FW08KS045;2009;Usstreams;Insect;36
FW08KS047;2009;Usstreams;Insect;29
FW08KS048;2009;Usstreams;Insect;31
FW08KS055;2009;Usstreams;Insect;11
FW08KS056;2009;Usstreams;Insect;38
FW08KS057;2009;Usstreams;Insect;15
FW08KS058;2009;Usstreams;Insect;25
FW08KS059;2009;Usstreams;Insect;36
FW08KS060;2009;Usstreams;Insect;46
FW08KS061;2009;Usstreams;Insect;26
FW08KS063;2009;Usstreams;Insect;29
FW08KY001;2009;Usstreams;Insect;26
FW08KY002;2009;Usstreams;Insect;27
FW08KY003;2009;Usstreams;Insect;21
FW08KY004;2009;Usstreams;Insect;37
FW08KY005;2009;Usstreams;Insect;40
FW08KY006;2009;Usstreams;Insect;33
FW08KY007;2009;Usstreams;Insect;43
FW08KY008;2009;Usstreams;Insect;38
FW08KY009;2009;Usstreams;Insect;43
FW08KY011;2009;Usstreams;Insect;23
FW08KY012;2009;Usstreams;Insect;45
FW08KY014;2009;Usstreams;Insect;28
FW08KY019;2009;Usstreams;Insect;37
FW08KY020;2009;Usstreams;Insect;23
FW08KY021;2009;Usstreams;Insect;23
FW08KY022;2009;Usstreams;Insect;44
FW08KY023;2009;Usstreams;Insect;23
FW08KY024;2009;Usstreams;Insect;22
FW08KY025;2009;Usstreams;Insect;45
FW08KY026;2009;Usstreams;Insect;18
FW08KY031;2009;Usstreams;Insect;25
FW08KY033;2009;Usstreams;Insect;16
FW08KY035;2009;Usstreams;Insect;42
FW08KY040;2009;Usstreams;Insect;32
FW08KY041;2009;Usstreams;Insect;39
FW08KY042;2009;Usstreams;Insect;22
FW08KY050;2009;Usstreams;Insect;27
FW08KY056;2009;Usstreams;Insect;11
FW08KY062;2009;Usstreams;Insect;21
FW08KY072;2009;Usstreams;Insect;28
FW08LA004;2009;Usstreams;Insect;24
FW08LA005;2009;Usstreams;Insect;39
FW08LA009;2009;Usstreams;Insect;15
FW08LA023;2009;Usstreams;Insect;18
FW08LA035;2009;Usstreams;Insect;11
FW08LA039;2009;Usstreams;Insect;18
FW08LA040;2009;Usstreams;Insect;17
FW08LA049;2009;Usstreams;Insect;6
FW08LA050;2009;Usstreams;Insect;25
FW08LA059;2009;Usstreams;Insect;10
FW08LA062;2009;Usstreams;Insect;27
FW08LA072;2009;Usstreams;Insect;24
FW08LA073;2009;Usstreams;Insect;16
FW08LA079;2009;Usstreams;Insect;15
FW08LA092;2009;Usstreams;Insect;26
FW08LA094;2009;Usstreams;Insect;21
FW08LA097;2009;Usstreams;Insect;15
FW08LA099;2009;Usstreams;Insect;22
FW08LA102;2009;Usstreams;Insect;11
FW08LA140;2009;Usstreams;Insect;14
FW08LA160;2009;Usstreams;Insect;16
FW08LA164;2009;Usstreams;Insect;31
FW08LA173;2009;Usstreams;Insect;22
FW08MA003;2009;Usstreams;Insect;24
FW08MA005;2009;Usstreams;Insect;6
FW08MA009;2009;Usstreams;Insect;46
FW08MA012;2009;Usstreams;Insect;17
FW08MA015;2009;Usstreams;Insect;22
FW08MA016;2009;Usstreams;Insect;57
FW08MA019;2009;Usstreams;Insect;31
FW08MA020;2009;Usstreams;Insect;18
FW08MA021;2009;Usstreams;Insect;17
FW08MA023;2009;Usstreams;Insect;12
FW08MA026;2009;Usstreams;Insect;22
FW08MD010;2009;Usstreams;Insect;17
FW08MD011;2009;Usstreams;Insect;35
FW08MD013;2009;Usstreams;Insect;45
FW08MD015;2009;Usstreams;Insect;42
FW08MD016;2009;Usstreams;Insect;38
FW08MD019;2009;Usstreams;Insect;25
FW08MD021;2009;Usstreams;Insect;24
FW08MD022;2009;Usstreams;Insect;16
FW08MD023;2009;Usstreams;Insect;44
FW08MD025;2009;Usstreams;Insect;35
FW08MD026;2009;Usstreams;Insect;75
FW08MD027;2009;Usstreams;Insect;42
FW08MD028;2009;Usstreams;Insect;40
FW08MD030;2009;Usstreams;Insect;48
FW08MI001;2009;Usstreams;Insect;31
FW08MI003;2009;Usstreams;Insect;32
FW08MI004;2009;Usstreams;Insect;53
FW08MI005;2009;Usstreams;Insect;26
FW08MI006;2009;Usstreams;Insect;24
FW08MI007;2009;Usstreams;Insect;37
FW08MI008;2009;Usstreams;Insect;40
FW08MI009;2009;Usstreams;Insect;45
FW08MI010;2009;Usstreams;Insect;30
FW08MI012;2009;Usstreams;Insect;27
FW08MI013;2009;Usstreams;Insect;34
FW08MI015;2009;Usstreams;Insect;39
FW08MI017;2009;Usstreams;Insect;31
FW08MI020;2009;Usstreams;Insect;7
FW08MI021;2009;Usstreams;Insect;9
FW08MI022;2009;Usstreams;Insect;39
FW08MI025;2009;Usstreams;Insect;36
FW08MI029;2009;Usstreams;Insect;52
FW08MI031;2009;Usstreams;Insect;27
FW08MI032;2009;Usstreams;Insect;26
FW08MI035;2009;Usstreams;Insect;23
FW08MI039;2009;Usstreams;Insect;27
FW08MI043;2009;Usstreams;Insect;42
FW08MI045;2009;Usstreams;Insect;47
FW08MI052;2009;Usstreams;Insect;2
FW08MI053;2009;Usstreams;Insect;25
FW08MI054;2009;Usstreams;Insect;23
FW08MI055;2009;Usstreams;Insect;26
FW08MI063;2009;Usstreams;Insect;25
FW08MI077;2009;Usstreams;Insect;16
FW08MI079;2009;Usstreams;Insect;29
FW08MI080;2009;Usstreams;Insect;25
FW08MN001;2009;Usstreams;Insect;39
FW08MN002;2009;Usstreams;Insect;28
FW08MN004;2009;Usstreams;Insect;25
FW08MN005;2009;Usstreams;Insect;39
FW08MN006;2009;Usstreams;Insect;22
FW08MN008;2009;Usstreams;Insect;26
FW08MN009;2009;Usstreams;Insect;38
FW08MN010;2009;Usstreams;Insect;45
FW08MN011;2009;Usstreams;Insect;61
FW08MN013;2009;Usstreams;Insect;17
FW08MN016;2009;Usstreams;Insect;30
FW08MN022;2009;Usstreams;Insect;32
FW08MN023;2009;Usstreams;Insect;18
FW08MN032;2009;Usstreams;Insect;21
FW08MN039;2009;Usstreams;Insect;17
FW08MN041;2009;Usstreams;Insect;43
FW08MN042;2009;Usstreams;Insect;31
FW08MN043;2009;Usstreams;Insect;53
FW08MN045;2009;Usstreams;Insect;24
FW08MN047;2009;Usstreams;Insect;19
FW08MN050;2009;Usstreams;Insect;63
FW08MN051;2009;Usstreams;Insect;26
FW08MN052;2009;Usstreams;Insect;2
FW08MN053;2009;Usstreams;Insect;22
FW08MN056;2009;Usstreams;Insect;20
FW08MN057;2009;Usstreams;Insect;31
FW08MN060;2009;Usstreams;Insect;29
FW08MN061;2009;Usstreams;Insect;24
FW08MN065;2009;Usstreams;Insect;36
FW08MN068;2009;Usstreams;Insect;10
FW08MN070;2009;Usstreams;Insect;24
FW08MN076;2009;Usstreams;Insect;35
FW08MN080;2009;Usstreams;Insect;26
FW08MN093;2009;Usstreams;Insect;25
FW08MN119;2009;Usstreams;Insect;32
FW08MO008;2009;Usstreams;Insect;10
FW08MO009;2009;Usstreams;Insect;21
FW08MO010;2009;Usstreams;Insect;25
FW08MO013;2009;Usstreams;Insect;44
FW08MO014;2009;Usstreams;Insect;18
FW08MO015;2009;Usstreams;Insect;48
FW08MO017;2009;Usstreams;Insect;33
FW08MO018;2009;Usstreams;Insect;47
FW08MO019;2009;Usstreams;Insect;52
FW08MO021;2009;Usstreams;Insect;27
FW08MO024;2009;Usstreams;Insect;22
FW08MO025;2009;Usstreams;Insect;2
FW08MO027;2009;Usstreams;Insect;36
FW08MO029;2009;Usstreams;Insect;41
FW08MO031;2009;Usstreams;Insect;30
FW08MO033;2009;Usstreams;Insect;46
FW08MO037;2009;Usstreams;Insect;9
FW08MO038;2009;Usstreams;Insect;3
FW08MO039;2009;Usstreams;Insect;21
FW08MO058;2009;Usstreams;Insect;7
FW08MO068;2009;Usstreams;Insect;38
FW08MO069;2009;Usstreams;Insect;23
FW08MO076;2009;Usstreams;Insect;3
FW08MO080;2009;Usstreams;Insect;40
FW08MS002;2009;Usstreams;Insect;63
FW08MS004;2009;Usstreams;Insect;51
FW08MS007;2009;Usstreams;Insect;15
FW08MS008;2009;Usstreams;Insect;10
FW08MS009;2009;Usstreams;Insect;7
FW08MS010;2009;Usstreams;Insect;37
FW08MS013;2009;Usstreams;Insect;27
FW08MS016;2009;Usstreams;Insect;15
FW08MS017;2009;Usstreams;Insect;49
FW08MS020;2009;Usstreams;Insect;27
FW08MS023;2009;Usstreams;Insect;21
FW08MS025;2009;Usstreams;Insect;13
FW08MS026;2009;Usstreams;Insect;28
FW08MS033;2009;Usstreams;Insect;9
FW08MS034;2009;Usstreams;Insect;29
FW08MS038;2009;Usstreams;Insect;37
FW08MS042;2009;Usstreams;Insect;6
FW08MS045;2009;Usstreams;Insect;11
FW08MS048;2009;Usstreams;Insect;27
FW08MS050;2009;Usstreams;Insect;18
FW08MS052;2009;Usstreams;Insect;38
FW08MS053;2009;Usstreams;Insect;4
FW08MS058;2009;Usstreams;Insect;22
FW08MS062;2009;Usstreams;Insect;19
FW08MS064;2009;Usstreams;Insect;33
FW08MS069;2009;Usstreams;Insect;2
FW08MS084;2009;Usstreams;Insect;40
FW08MS086;2009;Usstreams;Insect;6
FW08MS100;2009;Usstreams;Insect;12
FW08MS101;2009;Usstreams;Insect;8
FW08MT006;2009;Usstreams;Insect;31
FW08MT010;2009;Usstreams;Insect;33
FW08MT012;2009;Usstreams;Insect;35
FW08MT015;2009;Usstreams;Insect;44
FW08MT017;2009;Usstreams;Insect;24
FW08MT019;2009;Usstreams;Insect;47
FW08MT022;2009;Usstreams;Insect;23
